INFO  [2016-09-13 14:02:40,955] io.dropwizard.server.DefaultServerFactory: Registering admin handler with root path prefix: /
INFO  [2016-09-13 14:02:40,962] io.dropwizard.server.ServerFactory: Starting HelloWorld
================================================================================

                              HelloWorld

================================================================================


INFO  [2016-09-13 14:02:41,077] org.eclipse.jetty.setuid.SetUIDListener: Opened application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 14:02:41,077] org.eclipse.jetty.setuid.SetUIDListener: Opened admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 14:02:41,081] org.eclipse.jetty.server.Server: jetty-9.3.z-SNAPSHOT
INFO  [2016-09-13 14:02:41,470] io.dropwizard.jersey.DropwizardResourceConfig: The following paths were found for the configured resources:

    GET     /hello-world (com.example.resources.HelloWorldResource)

INFO  [2016-09-13 14:02:41,471] org.eclipse.jetty.server.handler.ContextHandler: Started i.d.j.MutableServletContextHandler@17b64941{/,null,AVAILABLE}
INFO  [2016-09-13 14:02:41,475] io.dropwizard.setup.AdminEnvironment: tasks = 

    POST    /tasks/log-level (io.dropwizard.servlets.tasks.LogConfigurationTask)
    POST    /tasks/gc (io.dropwizard.servlets.tasks.GarbageCollectionTask)

INFO  [2016-09-13 14:02:41,479] org.eclipse.jetty.server.handler.ContextHandler: Started i.d.j.MutableServletContextHandler@3c904f1e{/,null,AVAILABLE}
INFO  [2016-09-13 14:02:41,486] org.eclipse.jetty.server.AbstractConnector: Started application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 14:02:41,486] org.eclipse.jetty.server.AbstractConnector: Started admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 14:02:41,487] org.eclipse.jetty.server.Server: Started @1749ms
INFO  [2016-09-13 14:03:34,869] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:03:36,943] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:03:37,661] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:15,558] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:27,575] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:32,305] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:32,751] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:38,150] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:43,997] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:04:48,010] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 14:45:11,345] org.eclipse.jetty.server.AbstractConnector: Stopped application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 14:45:11,347] org.eclipse.jetty.server.AbstractConnector: Stopped admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 14:45:11,349] org.eclipse.jetty.server.handler.ContextHandler: Stopped i.d.j.MutableServletContextHandler@3c904f1e{/,null,UNAVAILABLE}
INFO  [2016-09-13 14:45:11,353] org.eclipse.jetty.server.handler.ContextHandler: Stopped i.d.j.MutableServletContextHandler@17b64941{/,null,UNAVAILABLE}
INFO  [2016-09-13 15:48:29,315] org.eclipse.jetty.util.log: Logging initialized @1208ms
INFO  [2016-09-13 15:48:29,416] io.dropwizard.server.DefaultServerFactory: Registering jersey handler with root path prefix: /
INFO  [2016-09-13 15:48:29,416] io.dropwizard.server.DefaultServerFactory: Registering admin handler with root path prefix: /
INFO  [2016-09-13 15:48:29,417] com.example.HelloWorldApplication: Start hello-world app
INFO  [2016-09-13 15:48:29,420] io.dropwizard.server.DefaultServerFactory: Registering jersey handler with root path prefix: /
INFO  [2016-09-13 15:48:29,420] io.dropwizard.server.DefaultServerFactory: Registering admin handler with root path prefix: /
INFO  [2016-09-13 15:48:29,427] io.dropwizard.server.ServerFactory: Starting HelloWorld
================================================================================

                              HelloWorld

================================================================================


INFO  [2016-09-13 15:48:29,552] org.eclipse.jetty.setuid.SetUIDListener: Opened application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 15:48:29,552] org.eclipse.jetty.setuid.SetUIDListener: Opened admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 15:48:29,554] org.eclipse.jetty.server.Server: jetty-9.3.z-SNAPSHOT
INFO  [2016-09-13 15:48:29,990] io.dropwizard.jersey.DropwizardResourceConfig: The following paths were found for the configured resources:

    GET     /hello-world (com.example.resources.HelloWorldResource)

INFO  [2016-09-13 15:48:29,991] org.eclipse.jetty.server.handler.ContextHandler: Started i.d.j.MutableServletContextHandler@17b64941{/,null,AVAILABLE}
INFO  [2016-09-13 15:48:29,994] io.dropwizard.setup.AdminEnvironment: tasks = 

    POST    /tasks/log-level (io.dropwizard.servlets.tasks.LogConfigurationTask)
    POST    /tasks/gc (io.dropwizard.servlets.tasks.GarbageCollectionTask)

INFO  [2016-09-13 15:48:29,998] org.eclipse.jetty.server.handler.ContextHandler: Started i.d.j.MutableServletContextHandler@3c904f1e{/,null,AVAILABLE}
INFO  [2016-09-13 15:48:30,007] org.eclipse.jetty.server.AbstractConnector: Started application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 15:48:30,007] org.eclipse.jetty.server.AbstractConnector: Started admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 15:48:30,008] org.eclipse.jetty.server.Server: Started @1901ms
INFO  [2016-09-13 15:48:44,893] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 15:48:56,761] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 16:30:47,136] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 16:30:50,813] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 16:31:08,655] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 16:31:09,435] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 16:31:09,902] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 16:31:26,021] com.example.resources.HelloWorldResource: GET /hello-world
